article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
881135003,881135,20505,262,56,7,1010023,7,71,20,1,2,2,2,1201,151,0,6,1,2,19,45,1007,8,25062
881135004,881135,20505,262,56,7,1010023,7,72,2,2,5,2,2,1201,151,0,6,1,2,19,45,1007,8,25062
881146001,881146,15535,263,26,7,1010016,25,11,29,1,2,9,16,7812,117,6,3,4,0,45,24,1007,8,38518
881146002,881146,15535,263,26,7,1010016,25,43,11,4,1,18,13,7812,117,6,3,4,0,45,24,1007,8,38518
881146003,881146,15535,263,26,7,1010016,25,13,0,2,5,11,0,7812,117,6,3,4,0,45,24,1007,8,38518
881192001,881192,13199,265,32,5,1010016,25,51,24,1,2,4,12,1909,224,0,6,1,2,2,18,1010,1,42677
881195001,881195,10942,273,61,6,1010020,6,9,1,4,1,5,1,1652,52,3,4,2,1,50,14,1001,19,17888
881203003,881203,30882,286,117,16,1010016,25,32,30,3,3,3,11,1338,66,1,7,1,2,61,46,1017,18,4995
881244001,881244,38,272,112,6,1010023,7,9,1,4,1,5,1,1774,144,0,6,1,2,57,26,1016,17,1810
881244003,881244,38,272,112,6,1010023,7,72,2,2,5,2,2,1774,144,0,6,1,2,57,26,1016,17,1810
881244004,881244,38,272,112,6,1010023,7,72,2,2,5,2,2,1774,144,0,6,1,2,57,26,1016,17,1810
881244006,881244,38,272,112,6,1010023,7,73,5,2,5,2,2,1774,144,0,6,1,2,57,26,1016,17,1810
881251001,881251,1141,265,32,5,1010016,25,32,30,2,5,3,11,5626,1,3,4,2,1,70,10,1013,3,31483
881251002,881251,1141,265,32,5,1010016,25,91,21,1,2,19,5,5626,1,3,4,2,1,70,10,1013,3,31483
881251003,881251,1141,265,32,5,1010016,25,13,0,1,2,1,10,5626,1,3,4,2,1,70,10,1013,3,31483
881267002,881267,32850,252,100,7,1010016,25,22,48,2,5,8,17,7618,115,6,3,4,0,76,22,1003,7,19828
881269002,881269,40,262,56,7,1010023,7,72,2,2,5,2,2,1774,144,0,6,1,2,57,26,1016,17,22842
881269003,881269,40,262,56,7,1010023,7,9,1,4,1,5,1,1774,144,0,6,1,2,57,26,1016,17,22842
881279005,881279,33603,270,42,5,1010001,0,51,24,1,2,4,12,6525,15,5,0,4,0,40,2,1005,6,27048
881284001,881284,13599,265,32,5,1010001,0,8,7,4,1,12,6,8716,241,7,2,4,0,77,55,1005,6,33907
881300002,881300,149,256,12,7,1010001,0,71,20,1,2,2,2,6515,24,5,0,4,0,44,1,1002,5,19393
881300003,881300,149,256,12,7,1010001,0,13,0,1,2,1,10,6515,24,5,0,4,0,44,1,1002,5,19393
881300004,881300,149,256,12,7,1010001,0,51,24,1,2,4,12,6515,24,5,0,4,0,44,1,1002,5,19393
881311001,881311,30017,258,11,7,1010016,25,73,5,4,1,2,2,2033,220,0,6,1,2,8,29,1010,1,33510
881311002,881311,30017,258,11,7,1010016,25,51,24,1,2,4,12,2033,220,0,6,1,2,8,29,1010,1,33510
881319001,881319,45354,265,32,5,1010017,26,11,29,1,2,9,16,2033,220,0,6,1,2,8,29,1010,1,16539
881331001,881331,23177,259,86,7,1010016,25,10,47,3,3,9,16,1543,206,3,4,2,1,53,12,1010,1,3638
881339001,881339,1918,264,10,7,1010016,25,52,40,7,4,4,12,1941,34,0,6,1,2,18,53,1010,1,13762
881349001,881349,27610,262,56,7,1010016,25,12,19,1,2,11,0,1201,151,0,6,1,2,19,45,1007,8,28313
881349002,881349,27610,262,56,7,1010016,25,9,1,4,1,5,1,1201,151,0,6,1,2,19,45,1007,8,28313
881349003,881349,27610,262,56,7,1010016,25,14,4,4,1,11,0,1201,151,0,6,1,2,19,45,1007,8,28313
881350001,881350,38784,275,90,6,1010006,8,9,1,4,1,5,1,1941,34,0,6,1,2,18,53,1010,1,6034
881355001,881355,29339,275,90,6,1010023,7,10,47,3,3,9,16,1941,34,0,6,1,2,18,53,1010,1,10632
881359001,881359,25876,84,122,0,1010016,25,61,25,1,2,6,8,3948,146,3,4,2,1,52,9,1019,0,35081
881361001,881361,14725,272,112,6,1010016,25,93,6,7,4,19,5,1941,34,0,6,1,2,18,53,1010,1,41153
881361003,881361,14725,272,112,6,1010016,25,9,1,4,1,5,1,1941,34,0,6,1,2,18,53,1010,1,41153
881361004,881361,14725,272,112,6,1010001,0,73,5,4,1,2,2,1948,211,0,6,1,2,18,53,1009,16,41153
881361005,881361,14725,272,112,6,1010016,25,13,0,2,5,11,0,1948,211,0,6,1,2,18,53,1009,16,41153
881362001,881362,45575,258,11,7,1010016,25,10,47,3,3,9,16,1510,33,0,6,1,2,6,42,1010,1,41323
881362002,881362,45575,258,11,7,1010001,0,73,5,5,0,2,2,1510,33,0,6,1,2,6,42,1010,1,41323
881362003,881362,45575,258,11,7,1010001,0,53,9,5,0,4,12,1510,33,0,6,1,2,6,42,1010,1,41323
881369001,881369,17885,275,90,6,1010001,0,12,19,1,2,11,0,1941,34,0,6,1,2,18,53,1010,1,21147
881369007,881369,17885,275,90,6,1010026,21,32,30,7,4,3,11,1941,34,0,6,1,2,18,53,1010,1,21147
881375001,881375,21576,274,87,6,1010016,25,52,40,7,4,4,12,1941,34,0,6,1,2,18,53,1010,1,16388
881383001,881383,8982,272,112,6,1010001,0,73,5,4,1,6,8,2031,221,0,6,1,2,8,29,1009,16,6141
881385002,881385,33993,274,87,6,1010023,7,73,5,4,1,2,2,2031,221,0,6,1,2,8,29,1009,16,33007
881396001,881396,1656,258,11,7,1010016,25,9,1,4,1,5,1,1522,33,0,6,1,2,15,44,1010,1,36469
881400001,881400,26785,66,4,0,1010016,25,12,19,1,2,11,0,3209,25,2,5,1,2,65,41,1019,0,17484
881404001,881404,14084,265,32,5,1010001,0,11,29,1,2,9,16,1322,54,0,6,1,2,15,44,1013,3,34427
881404002,881404,14084,265,32,5,1010017,26,12,19,1,2,11,0,1322,54,0,6,1,2,15,44,1013,3,34427
881411001,881411,27051,272,112,6,1010016,25,19,16,2,5,20,7,2031,221,0,6,1,2,8,29,1009,16,5323
881425001,881425,2624,275,90,6,1010016,25,9,1,4,1,5,1,1643,27,3,4,2,1,51,11,1002,5,16896
881425002,881425,2624,275,90,6,1010016,25,8,7,4,1,-1,15,1643,27,3,4,2,1,51,11,1002,5,16896
881432001,881432,5552,265,32,5,1010016,25,10,47,3,3,9,16,1941,34,0,6,1,2,18,53,1010,1,1731
881448001,881448,45601,258,11,7,1010021,14,10,47,3,3,9,16,1941,34,0,6,1,2,18,53,1010,1,4180
881448002,881448,45601,258,11,7,1010021,14,22,48,1,2,8,17,1941,34,0,6,1,2,18,53,1010,1,4180
881478001,881478,9765,74,48,0,1010001,0,9,1,4,1,5,1,4343,73,2,5,1,2,66,50,1019,0,26282
881478003,881478,9765,74,48,0,1010001,0,31,23,3,3,3,11,4343,73,2,5,1,2,66,50,1019,0,26282
881478004,881478,9765,74,48,0,1010001,0,51,24,1,2,4,12,4343,73,2,5,1,2,66,50,1019,0,26282
881478006,881478,9765,74,48,0,1010001,0,93,6,7,4,19,5,4343,73,2,5,1,2,66,50,1019,0,26282
881478007,881478,9765,74,48,0,1010001,0,50,35,5,0,4,12,4343,73,2,5,1,2,66,50,1019,0,26282
881478008,881478,9765,74,48,0,1010001,0,21,28,3,3,8,17,4343,73,2,5,1,2,66,50,1019,0,26282
881478009,881478,9765,74,48,0,1010001,0,50,35,3,3,4,12,4343,73,2,5,1,2,66,50,1019,0,26282
881478011,881478,9765,74,48,0,1010001,0,11,29,1,2,9,16,4343,73,2,5,1,2,66,50,1019,0,26282
881478013,881478,9765,74,48,0,1010001,0,11,29,1,2,9,16,4343,73,2,5,1,2,66,50,1019,0,26282
881488002,881488,6215,308,55,7,1010005,5,51,24,1,2,4,12,5283,79,4,8,3,3,31,39,1007,8,24197
881488014,881488,6215,308,55,7,1010005,5,13,0,2,5,11,0,5283,79,4,8,3,3,31,39,1007,8,24197
881494001,881494,33258,262,56,7,1010005,5,22,48,5,0,8,17,5283,79,4,8,3,3,31,39,1007,8,3473
881494002,881494,33258,262,56,7,1010016,25,9,1,4,1,5,1,5283,79,4,8,3,3,31,39,1007,8,3473
881496002,881496,4876,265,32,5,1010001,0,21,28,1,2,8,17,1322,54,0,6,1,2,15,44,1013,3,5382
881497001,881497,29795,265,32,5,1010007,9,31,23,3,3,3,11,1941,34,0,6,1,2,18,53,1010,1,28368
881497002,881497,29795,265,32,5,1010007,9,10,47,3,3,9,16,1941,34,0,6,1,2,18,53,1010,1,28368
881541001,881541,3109,252,100,7,1010026,21,22,48,2,5,8,17,7618,115,6,3,4,0,76,22,1003,7,19847
881541003,881541,3109,252,100,7,1010017,26,7,17,1,2,12,6,7618,115,6,3,4,0,76,22,1003,7,19847
881541006,881541,3109,252,100,7,1010017,26,19,16,2,5,20,7,7618,115,6,3,4,0,76,22,1003,7,19847
881544004,881544,38532,254,108,7,1010021,14,12,19,1,2,11,0,1666,81,0,6,1,2,11,52,1005,6,37079
881544005,881544,38532,254,108,7,1010021,14,10,47,3,3,9,16,1666,81,0,6,1,2,11,52,1005,6,37079
881562001,881562,39794,91,82,12,1010016,25,9,1,4,1,5,1,3527,67,2,5,1,2,64,49,1020,10,25770
881570001,881570,43958,258,11,7,1010023,7,73,5,2,5,2,2,1510,33,0,6,1,2,6,42,1010,1,27835
881570005,881570,43958,258,11,7,1010023,7,9,1,4,1,5,1,1510,33,0,6,1,2,6,42,1010,1,27835
881572004,881572,13005,264,10,7,1010016,25,71,20,1,2,2,2,1929,151,0,6,1,2,2,18,1007,8,18713
881572006,881572,13005,264,10,7,1010016,25,9,1,4,1,5,1,1929,151,0,6,1,2,2,18,1007,8,18713
881577001,881577,10277,258,11,7,1010016,25,13,0,2,5,1,10,1510,33,0,6,1,2,6,42,1010,1,36736
881577002,881577,10277,258,11,7,1010016,25,19,16,1,2,20,7,1510,33,0,6,1,2,6,42,1010,1,36736
881577004,881577,10277,258,11,7,1010016,25,11,29,1,2,9,16,1510,33,0,6,1,2,6,42,1010,1,36736
881577005,881577,10277,258,11,7,1010016,25,31,23,1,2,3,11,1510,33,0,6,1,2,6,42,1010,1,36736
881591001,881591,41759,252,100,7,1010016,25,73,5,4,1,2,2,7658,98,6,3,4,0,46,21,1003,7,15913
881591002,881591,41759,252,100,7,1010010,15,7,17,1,2,12,6,7658,98,6,3,4,0,46,21,1003,7,15913
881591003,881591,41759,252,100,7,1010010,15,83,12,4,1,7,14,7658,98,6,3,4,0,46,21,1003,7,15913
881608001,881608,42163,265,32,5,1010023,7,11,29,1,2,9,16,1344,56,3,4,2,1,53,12,1013,3,34492
881635001,881635,10187,79,80,0,1010016,25,5,14,5,0,15,9,4344,91,2,5,1,2,66,50,1019,0,25182
881648001,881648,15565,274,87,6,1010016,25,9,1,4,1,5,1,8558,139,9,9,26,4,22,32,1007,8,3127
881660001,881660,32847,252,100,7,1010010,15,73,5,7,4,2,2,7658,98,6,3,4,0,46,21,1003,7,15832
881660002,881660,32847,252,100,7,1010016,25,83,12,4,1,7,14,7658,98,6,3,4,0,46,21,1003,7,15832
881660003,881660,32847,252,100,7,1010016,25,22,48,2,5,8,17,7658,98,6,3,4,0,46,21,1003,7,15832
881660004,881660,32847,252,100,7,1010016,25,43,11,4,1,18,13,7658,98,6,3,4,0,46,21,1003,7,15832
881666001,881666,16585,262,56,7,1010010,15,6,22,1,2,12,6,8812,243,7,2,4,0,45,24,1007,8,13720
881684001,881684,21099,272,112,6,1010023,7,72,2,1,2,2,2,1747,210,3,4,2,1,53,12,1009,16,14390
881691001,881691,29514,272,112,6,1010016,25,9,1,4,1,5,1,1747,210,3,4,2,1,53,12,1009,16,1820
881691002,881691,29514,272,112,6,1010016,25,11,29,1,2,9,16,1747,210,3,4,2,1,53,12,1009,16,1820
881691003,881691,29514,272,112,6,1010016,25,81,27,1,2,7,14,1747,210,3,4,2,1,53,12,1009,16,1820
881698001,881698,34557,253,121,7,1010016,25,10,47,3,3,9,16,5832,132,4,8,3,3,26,38,1002,5,42119
881698002,881698,34557,253,121,7,1010016,25,9,1,4,1,5,1,5832,132,4,8,3,3,26,38,1002,5,42119
881698003,881698,34557,253,121,7,1010010,15,7,17,1,2,12,6,5832,132,4,8,3,3,26,38,1002,5,42119
881698004,881698,34557,253,121,7,1010016,25,19,16,2,5,20,7,5832,132,4,8,3,3,26,38,1002,5,42119
881702001,881702,32886,258,11,7,1010016,25,72,2,3,3,2,2,2033,220,0,6,1,2,8,29,1010,1,3568
881709001,881709,28912,274,87,6,1010014,22,9,1,4,1,5,1,7952,85,4,8,3,3,55,7,1005,6,32780
881751002,881751,16870,272,112,6,1010016,25,9,1,4,1,5,1,1747,210,3,4,2,1,53,12,1009,16,2174
881754001,881754,4062,274,87,6,1010016,25,9,1,4,1,5,1,2032,81,0,6,1,2,8,29,1005,6,8047
881754004,881754,4062,274,87,6,1010016,25,13,0,2,5,11,0,2032,81,0,6,1,2,8,29,1005,6,8047
881755001,881755,39989,272,112,6,1010016,25,12,19,1,2,11,0,1722,208,0,6,1,2,15,44,1009,16,2104
881758001,881758,17264,302,95,13,1010016,25,9,1,4,1,5,1,8396,127,9,9,26,4,5,27,1019,0,43369
881759001,881759,20001,265,32,5,1010016,25,9,1,4,1,5,1,1676,82,0,6,1,2,16,43,1002,5,34565
881759003,881759,20001,265,32,5,1010016,25,33,8,2,5,13,4,1676,82,0,6,1,2,16,43,1002,5,34565
881759004,881759,20001,265,32,5,1010016,25,63,10,4,1,12,6,1676,82,0,6,1,2,16,43,1002,5,34565
881759005,881759,20001,265,32,5,1010016,25,73,5,4,1,2,2,1676,82,0,6,1,2,16,43,1002,5,34565
881759006,881759,20001,265,32,5,1010010,15,7,17,1,2,12,6,1676,82,0,6,1,2,16,43,1002,5,34565
881779001,881779,3571,252,100,7,1010016,25,9,1,4,1,5,1,7668,96,6,3,4,0,72,3,1002,5,20556
881779002,881779,3571,252,100,7,1010016,25,42,42,5,0,18,13,7668,96,6,3,4,0,72,3,1002,5,20556
881779003,881779,3571,252,100,7,1010016,25,20,39,5,0,8,17,7668,96,6,3,4,0,72,3,1002,5,20556
881786002,881786,3539,252,100,7,1010016,25,6,22,1,2,12,6,7920,113,6,3,4,0,79,17,1002,5,20458
881786003,881786,3539,252,100,7,1010016,25,51,24,1,2,4,12,7920,113,6,3,4,0,79,17,1002,5,20458
881817001,881817,37479,259,86,7,1010001,0,11,29,1,2,9,16,1543,206,3,4,2,1,53,12,1010,1,4197
881817002,881817,37479,259,86,7,1010016,25,13,0,1,2,11,0,1543,206,3,4,2,1,53,12,1010,1,4197
881817003,881817,37479,259,86,7,1010016,25,51,24,1,2,4,12,1543,206,3,4,2,1,53,12,1010,1,4197
881817005,881817,37479,259,86,7,1010016,25,53,9,5,0,4,12,1543,206,3,4,2,1,53,12,1010,1,4197
881817007,881817,37479,259,86,7,1010016,25,10,47,3,3,9,16,1543,206,3,4,2,1,53,12,1010,1,4197
881817008,881817,37479,259,86,7,1010016,25,9,1,4,1,5,1,1543,206,3,4,2,1,53,12,1010,1,4197
881823003,881823,27779,265,32,5,1010016,25,21,28,3,3,8,17,1344,56,3,4,2,1,53,12,1013,3,28442
881823004,881823,27779,265,32,5,1010006,8,9,1,4,1,5,1,1344,56,3,4,2,1,53,12,1013,3,28442
881826001,881826,3811,270,42,5,1010012,18,33,8,4,1,3,11,6545,9,5,0,4,0,41,0,1005,6,27281
881831001,881831,991,274,87,6,1010016,25,12,19,1,2,11,0,1744,0,3,4,2,1,70,10,1009,16,22941
881831002,881831,991,274,87,6,1010016,25,13,0,1,2,1,10,1744,0,3,4,2,1,70,10,1009,16,22941
881833001,881833,26080,265,32,5,1010016,25,52,40,1,2,4,12,1909,224,0,6,1,2,2,18,1010,1,16520
881833002,881833,26080,265,32,5,1010016,25,9,1,4,1,5,1,1909,224,0,6,1,2,2,18,1010,1,16520
881844001,881844,11151,262,56,7,1010023,7,6,22,3,3,-1,15,1652,52,3,4,2,1,50,14,1001,19,14126
881863001,881863,45051,86,5,12,1010016,25,32,30,5,0,3,11,3527,67,2,5,1,2,64,49,1020,10,34867
881863004,881863,45051,86,5,12,1010016,25,17,49,2,5,13,4,3527,67,2,5,1,2,64,49,1020,10,34867
881880001,881880,45542,91,82,12,1010016,25,52,40,5,0,4,12,3527,67,2,5,1,2,64,49,1020,10,34583
881882001,881882,5610,91,82,12,1010016,25,4,3,2,5,15,9,3527,67,2,5,1,2,64,49,1020,10,25825
881882002,881882,5610,91,82,12,1010016,25,9,1,4,1,5,1,3527,67,2,5,1,2,64,49,1020,10,25825
881887001,881887,33263,275,90,6,1010017,26,10,47,3,3,9,16,1410,174,0,6,1,2,6,42,1025,11,29690
881891001,881891,9630,275,90,6,1010016,25,13,0,2,5,11,0,1410,174,0,6,1,2,6,42,1025,11,29847
881891003,881891,9630,275,90,6,1010016,25,9,1,4,1,5,1,1410,174,0,6,1,2,6,42,1025,11,29847
881908001,881908,8236,74,48,0,1010016,25,9,1,4,1,5,1,4343,73,2,5,1,2,66,50,1019,0,1273
881916001,881916,32985,255,105,7,1010016,25,9,1,4,1,5,1,1643,27,3,4,2,1,51,11,1002,5,37376
881916002,881916,32985,255,105,7,1010016,25,10,47,3,3,9,16,1643,27,3,4,2,1,51,11,1002,5,37376
881916003,881916,32985,255,105,7,1010016,25,8,7,4,1,12,6,1643,27,3,4,2,1,51,11,1002,5,37376
881916004,881916,32985,255,105,7,1010016,25,31,23,1,2,3,11,1643,27,3,4,2,1,51,11,1002,5,37376
881917001,881917,11212,262,56,7,1010004,4,73,5,4,1,2,2,1652,52,3,4,2,1,50,14,1001,19,22939
881917002,881917,11212,262,56,7,1010004,4,11,29,1,2,9,16,1652,52,3,4,2,1,50,14,1001,19,22939
881919001,881919,25616,252,100,7,1010016,25,11,29,1,2,9,16,3708,135,0,6,1,2,62,47,1017,18,15389
881919002,881919,25616,252,100,7,1010010,15,8,7,4,1,12,6,3708,135,0,6,1,2,62,47,1017,18,15389
881919003,881919,25616,252,100,7,1010016,25,52,40,1,2,1,10,3708,135,0,6,1,2,62,47,1017,18,15389
881922001,881922,11199,262,56,7,1010016,25,9,1,4,1,5,1,1652,52,3,4,2,1,50,14,1001,19,3258
881926001,881926,31916,265,32,5,1010017,26,51,24,3,3,4,12,1912,219,0,6,1,2,14,48,1001,19,18534
881926002,881926,31916,265,32,5,1010016,25,12,19,1,2,1,10,1912,219,0,6,1,2,14,48,1001,19,18534
881933001,881933,7197,265,32,5,1010016,25,9,1,4,1,5,1,1344,56,3,4,2,1,53,12,1013,3,21137
881933002,881933,7197,265,32,5,1010016,25,42,42,5,0,18,13,1344,56,3,4,2,1,53,12,1013,3,21137
881937001,881937,11181,262,56,7,1010016,25,9,1,4,1,5,1,1652,52,3,4,2,1,50,14,1001,19,18062
881937002,881937,11181,262,56,7,1010016,25,43,11,4,1,18,13,1652,52,3,4,2,1,50,14,1001,19,18062
881940001,881940,34302,253,121,7,1010016,25,9,1,4,1,5,1,7930,240,7,2,4,0,79,17,1002,5,42181
881940003,881940,34302,253,121,7,1010016,25,11,29,1,2,9,16,7930,240,7,2,4,0,79,17,1002,5,42181
881940004,881940,34302,253,121,7,1010016,25,21,28,3,3,8,17,7930,240,7,2,4,0,79,17,1002,5,42181
881942001,881942,16643,258,11,7,1010016,25,9,1,4,1,5,1,1522,33,0,6,1,2,15,44,1010,1,10871
881942002,881942,16643,258,11,7,1010016,25,13,0,2,5,11,0,1522,33,0,6,1,2,15,44,1010,1,10871
881943001,881943,11940,275,90,6,1010026,21,52,40,1,2,4,12,7618,115,6,3,4,0,76,22,1003,7,33316
881943002,881943,11940,275,90,6,1010026,21,23,13,4,1,8,17,7618,115,6,3,4,0,76,22,1003,7,33316
881947001,881947,26696,254,108,7,1010016,25,10,47,3,3,9,16,1522,33,0,6,1,2,15,44,1010,1,4170
881950001,881950,30615,259,86,7,1010016,25,10,47,3,3,9,16,1522,33,0,6,1,2,15,44,1010,1,43244
881957001,881957,34916,274,87,6,1010023,7,9,1,4,1,5,1,5673,47,4,8,3,3,56,8,1025,11,955
881957002,881957,34916,274,87,6,1010023,7,73,5,2,5,2,2,5673,47,4,8,3,3,56,8,1025,11,955
881957003,881957,34916,274,87,6,1010023,7,72,2,2,5,2,2,5673,47,4,8,3,3,56,8,1025,11,955
881994004,881994,18167,274,87,6,1010016,25,21,28,3,3,8,17,7930,240,7,2,4,0,79,17,1002,5,32715
881994005,881994,18167,274,87,6,1010017,26,73,5,4,1,2,2,7930,240,7,2,4,0,79,17,1002,5,32715
882005001,882005,21906,57,101,15,1010006,8,33,8,4,1,11,0,7757,112,6,3,4,0,76,22,1023,14,16206
882011001,882011,3709,255,105,7,1010016,25,13,0,1,2,1,10,7930,240,7,2,4,0,79,17,1002,5,4787
882019001,882019,35121,262,56,7,1010017,26,51,24,1,2,4,12,6550,18,5,0,4,0,40,2,1007,8,17052
882021001,882021,40407,261,71,7,1010006,8,51,24,1,2,4,12,6550,18,5,0,4,0,40,2,1007,8,23130
882028001,882028,40544,262,56,7,1010006,8,6,22,1,2,12,6,6550,18,5,0,4,0,40,2,1007,8,23599
882033001,882033,25188,262,56,7,1010016,25,52,40,1,2,4,12,6550,18,5,0,4,0,40,2,1007,8,13952
882033002,882033,25188,262,56,7,1010016,25,12,19,1,2,11,0,6550,18,5,0,4,0,40,2,1007,8,13952
882034001,882034,8150,94,94,12,1010016,25,10,47,3,3,9,16,3828,183,2,5,1,2,64,49,1020,10,40239
882037001,882037,18660,271,72,5,1010006,8,51,24,1,2,4,12,6550,18,5,0,4,0,40,2,1007,8,23065
882037003,882037,18660,271,72,5,1010001,0,14,4,2,5,11,0,6550,18,5,0,4,0,40,2,1007,8,23065
882045001,882045,25208,262,56,7,1010016,25,51,24,1,2,4,12,6550,18,5,0,4,0,40,2,1007,8,18070
882047001,882047,26953,262,56,7,1010016,25,51,24,1,2,4,12,6550,18,5,0,4,0,40,2,1007,8,18036
882050001,882050,45532,262,56,7,1010001,0,12,19,1,2,11,0,6550,18,5,0,4,0,40,2,1007,8,24287
882057001,882057,43055,262,56,7,1010016,25,51,24,1,2,4,12,6550,18,5,0,4,0,40,2,1007,8,34621
882057002,882057,43055,262,56,7,1010016,25,22,48,2,5,8,17,6550,18,5,0,4,0,40,2,1007,8,34621
882057003,882057,43055,262,56,7,1010016,25,43,11,4,1,18,13,6550,18,5,0,4,0,40,2,1007,8,34621
882059001,882059,28539,262,56,7,1010016,25,13,0,2,5,11,0,6550,18,5,0,4,0,40,2,1007,8,13945
882059002,882059,28539,262,56,7,1010016,25,51,24,1,2,4,12,6550,18,5,0,4,0,40,2,1007,8,13945
882060001,882060,40543,270,42,5,1010006,8,51,24,1,2,4,12,6550,18,5,0,4,0,40,2,1007,8,26751
882060002,882060,40543,270,42,5,1010001,0,12,19,1,2,11,0,6550,18,5,0,4,0,40,2,1007,8,26751
882066001,882066,26519,258,11,7,1010016,25,10,47,3,3,9,16,1522,33,0,6,1,2,15,44,1010,1,34182
882066002,882066,26519,258,11,7,1010017,26,72,2,7,4,2,2,1522,33,0,6,1,2,15,44,1010,1,34182
882082001,882082,4825,86,5,12,1010016,25,9,1,4,1,5,1,3527,67,2,5,1,2,64,49,1020,10,21040
882087001,882087,13717,262,56,7,1010001,0,52,40,1,2,4,12,8812,243,7,2,4,0,45,24,1007,8,13960
882087002,882087,13717,262,56,7,1010001,0,73,5,4,1,2,2,8812,243,7,2,4,0,45,24,1007,8,13960
882087003,882087,13717,262,56,7,1010001,0,32,30,2,5,11,0,8812,243,7,2,4,0,45,24,1007,8,13960
882098001,882098,26491,267,57,5,1010001,0,50,35,5,0,4,12,7920,113,6,3,4,0,79,17,1002,5,23945
882120001,882120,8684,256,12,7,1010028,16,9,1,4,1,5,1,1636,87,0,6,1,2,15,44,1005,6,4345
882120002,882120,8684,256,12,7,1010028,16,81,27,1,2,7,14,1636,87,0,6,1,2,15,44,1005,6,4345
882139001,882139,33799,258,11,7,1010016,25,61,25,1,2,6,8,4091,154,3,4,2,1,50,14,1001,19,3984
882146002,882146,4343,308,55,7,1010016,25,13,0,2,5,11,0,8316,129,9,9,26,4,5,27,1005,6,4713
882146003,882146,4343,308,55,7,1010016,25,92,15,2,5,12,6,8316,129,9,9,26,4,5,27,1005,6,4713
882151001,882151,10772,252,100,7,1010008,10,11,29,1,2,9,16,8716,241,7,2,4,0,77,55,1005,6,27157
882151002,882151,10772,252,100,7,1010008,10,43,11,4,1,18,13,8716,241,7,2,4,0,77,55,1005,6,27157
882151003,882151,10772,252,100,7,1010001,0,73,5,4,1,2,2,8716,241,7,2,4,0,77,55,1005,6,27157
882154001,882154,32887,254,108,7,1010001,0,9,1,4,1,5,1,2033,220,0,6,1,2,8,29,1010,1,3647
882159001,882159,15023,262,56,7,1010016,25,9,1,4,1,5,1,8812,243,7,2,4,0,45,24,1007,8,13837
882161001,882161,42895,254,108,7,1010016,25,10,47,3,3,-1,15,2033,220,0,6,1,2,8,29,1010,1,34357
882161002,882161,42895,254,108,7,1010001,0,73,5,4,1,2,2,2033,220,0,6,1,2,8,29,1010,1,34357
882165001,882165,28583,272,112,6,1010016,25,13,0,2,5,11,0,1747,210,3,4,2,1,53,12,1009,16,900
882184001,882184,15400,252,100,7,1010017,26,12,19,1,2,9,16,6545,9,5,0,4,0,41,0,1005,6,13864
882184002,882184,15400,252,100,7,1010005,5,33,8,4,1,3,11,6545,9,5,0,4,0,41,0,1005,6,13864
882184003,882184,15400,252,100,7,1010001,0,8,7,4,1,12,6,6545,9,5,0,4,0,41,0,1005,6,13864
882203001,882203,22057,275,90,6,1010001,0,32,30,7,4,3,11,1444,177,3,4,2,1,53,12,1012,12,6053
882203002,882203,22057,275,90,6,1010001,0,9,1,4,1,5,1,1444,177,3,4,2,1,53,12,1012,12,6053
882204001,882204,38204,78,69,0,1010016,25,10,47,3,3,9,16,3419,147,2,5,1,2,66,50,1019,0,35493
882204002,882204,38204,78,69,0,1010016,25,5,14,5,0,15,9,3419,147,2,5,1,2,66,50,1019,0,35493
882207001,882207,23008,275,90,6,1010011,17,7,17,1,2,12,6,4090,161,3,4,2,1,50,14,1023,14,13693
882261001,882261,21541,265,32,5,1010001,0,22,48,5,0,8,17,2032,81,0,6,1,2,8,29,1005,6,16639
882261002,882261,21541,265,32,5,1010001,0,93,6,7,4,19,5,2032,81,0,6,1,2,8,29,1005,6,16639
882261003,882261,21541,265,32,5,1010001,0,9,1,4,1,5,1,2032,81,0,6,1,2,8,29,1005,6,16639
882264001,882264,11219,265,32,5,1010016,25,9,1,4,1,5,1,1652,52,3,4,2,1,50,14,1001,19,28805
882269001,882269,11162,258,11,7,1010023,7,72,2,7,4,2,2,1652,52,3,4,2,1,50,14,1001,19,4213
882271001,882271,11179,265,32,5,1010016,25,9,1,4,1,5,1,1652,52,3,4,2,1,50,14,1001,19,30967
882296001,882296,12800,265,32,5,1010016,25,9,1,4,1,5,1,1919,81,0,6,1,2,2,18,1005,6,34443
882311001,882311,43121,262,56,7,1010023,7,72,2,2,5,2,2,1773,45,3,4,2,1,57,26,1016,17,42356
882334001,882334,44936,74,48,0,1010016,25,52,40,7,4,4,12,3420,181,2,5,1,2,66,50,1019,0,43197
882336002,882336,13193,308,55,7,1010016,25,93,6,2,5,19,5,1919,81,0,6,1,2,2,18,1005,6,39542
882337002,882337,12690,272,112,6,1010016,25,93,6,2,5,19,5,1919,81,0,6,1,2,2,18,1005,6,14701
